ἀάσχετος	<XE><HG><HL>ἀάσχετος</HL><PS>ep.adj</PS></HG><XR>see<Ref>ἄσχετος</Ref></XR> </XE>
ἄαται	<XE><RefFm>ἄαται<LblR>ep.3sg.mid.</LblR></RefFm> <XR>see<Ref>ἄ̄ω</Ref></XR> </XE>
ἀάτη	<XE><HG><HL>ἀάτη</HL><PS>f</PS></HG><XR>see<Ref>ἄ̄τη</Ref></XR> </XE>
ἄατος	<AE><HG><HL>ἄ<hyph/>ατος</HL><VL><Lbl>also</Lbl><FmHL>ἆτος</FmHL></VL><Infl>ον</Infl><PS>adj</PS><Ety><Ref>ἄ̄ω</Ref></Ety></HG> <aS1><Indic>of Ares, a hero, a monster</Indic><Tr>with an insatiable appetite<Expl><GLbl>w.gen.</GLbl>for conflict</Expl></Tr><Au>Il. Hes.</Au><aS2><Indic>of Odysseus, for tricks and toil</Indic><Au>Hom.</Au></aS2></aS1><aS1><Indic>of arrogance, necessity</Indic><Tr>insatiable</Tr><Au>AR.</Au></aS1></AE>
ἀάω	<VE><vHG><HL>ἀάω</HL><PS>ep.contr.vb</PS><Ety>reltd.<Ref>ἄ̄τη</Ref></Ety></vHG> <FG><Tns><Lbl>aor.</Lbl><Form>ἄ̄ασα</Form><Lbl>also</Lbl><Form>ἆσα</Form><Lbl>3pl.</Lbl><Form>ἄ̄ᾱσαν</Form></Tns><Vc><LBL>mid.</LBL><Tns><Lbl>3sg.</Lbl><Form>ἀᾶται</Form></Tns><Tns><Lbl>aor.</Lbl><Form>ἀ̄ασάμην</Form><Lbl>3sg.</Lbl><Form>ἀά̄σατο</Form><Form>ἀ̄ά̄σατο</Form><Form>ἄ̄σατο</Form></Tns></Vc><Vc><LBL>pass.</LBL><Lbl>aor.</Lbl><Form>ἀάσθην</Form></Vc></FG> <vS1><Indic>of Zeus, an evil fate, untrustworthy colleagues, sleep, wine</Indic><Tr>lead astray</Tr><Obj>a person<Au>Hom.</Au></Obj><Obj><Indic><GLbl>w.cogn.dat.</GLbl>w. delusion</Indic><Au>Il.</Au></Obj><vS2><Indic>of a man</Indic><Tr>befuddle</Tr><Obj>his wits<Expl><GLbl>w.dat.</GLbl>w. wine</Expl><Au>Od.</Au></Obj></vS2><vSGrm><GLbl>mid.</GLbl><Indic>of Ate</Indic><Tr>lead astray, blind, delude</Tr><Obj>everyone<Au>Il.</Au></Obj></vSGrm> </vS1> <vS1><vSGrm><GLbl>mid.<and/>aor.pass.</GLbl><Indic>of men or gods</Indic><Def>act with blindness or in delusion</Def><Tr>be led disastrously astray<Expl>sts. <GLbl>w.dat.</GLbl>in their mind</Expl></Tr><Au>Hom. Hes. hHom. AR.</Au><Cmpl><GLbl>w.dat.</GLbl>by Ate<Au>Il.</Au></Cmpl><Cmpl><GLbl>w.cogn.acc.</GLbl>w. delusion<Au>AR.</Au></Cmpl></vSGrm> </vS1> </VE>
ἅ̄βᾱ	<XE><HG><HL>ἅ̄βᾱ</HL><PS>dial.f</PS></HG><HG><HL>ἄ̄βᾱ</HL><PS>Aeol.f</PS></HG><XR> see <Ref>ἥβη</Ref></XR> </XE>
ἀβακέω	<VE><vHG><HL>ἀβακέω</HL><PS>contr.vb</PS><Ety><Ref>ἀβακής</Ref></Ety></vHG> <vS1><Qualif>app.</Qualif><Tr>take no notice</Tr><Au>Od.</Au> </vS1> </VE>
ἀβακής	<AE><HG><HL>ἀ-βακής</HL><Infl>ές</Infl><PS>adj</PS><Ety>privatv.prfx., perh.reltd.<Ref>βάζω</Ref></Ety><FG><Case><Lbl>Aeol.acc.sg.</Lbl><Form>ἀβάκην</Form></Case></FG></HG> <aS1><Indic>of a person's mind</Indic><Tr>quiet, undisturbed, tranquil</Tr><Au>Sapph.</Au></aS1></AE>
ἀβακίζομαι	<VE><vHG><HL>ἀβακίζομαι</HL><PS>mid.vb</PS></vHG> <vS1><Qualif>perh.</Qualif><Def>cause no disturbance</Def><Tr>be quiet</Tr><Au>Anacr.</Au> </vS1> </VE>
ἀβάκιον	<NE><HG><HL>ἀβάκιον</HL><Infl>ου</Infl><PS>n</PS><Ety>dimin. <Ref>ἄβαξ</Ref></Ety></HG> <nS1><Def>flat board with lines and pebbles or counters for calculation</Def><Tr>small abacus</Tr><Au>Plb. Plu.</Au></nS1></NE>
ἀβάκχευτος	<AE><HG><HL>ἀ<hyph/>βάκχευτος</HL><Infl>ον</Infl><PS>adj</PS><Ety>privatv.prfx.,<Ref>βακχεύω</Ref></Ety></HG> <aS1><Tr>uninitiated in the rites of Bacchus</Tr><Au>E.</Au><aS2><Indic>oxymor., of Erinyes, envisaged as a group of Bacchic worshippers</Indic><Au>E.</Au></aS2></aS1></AE>
ἀβακχίωτος	<AE><HG><HL>ἀ<hyph/>βακχίωτος</HL><Infl>ον</Infl><PS>adj</PS><Ety><Ref>βάκχιος</Ref></Ety></HG> <aS1><Indic>of water, ref. to sea-spray</Indic><Def>not Bacchic<Expl>i.e. unrelated to wine</Expl></Def><Tr>undrinkable</Tr><Au>Tim.</Au></aS1></AE>
Ἄβαντες	<NE><HG><HL>Ἄβαντες</HL><Infl>ων</Infl><PS>m.pl</PS></HG> <nS1><Tr>Abantes<Expl>a people fr. Euboea</Expl></Tr><Au>Il. Ion Hdt. Call. Plu.</Au></nS1> <RelW><HG><HL>Ἀβαντίς</HL><Infl>ίδος</Infl><DL><Lbl>also</Lbl><FmHL>Ἀβαντιάς</FmHL><DInfl><FmInfl>άδος</FmInfl></DInfl><Au>Call.</Au></DL><PS>fem.adj</PS></HG> <aS1><Indic>of Euboea, a mountain, a river</Indic><Def>of the Abantes<Expl>or in their territory</Expl></Def><Tr>Abantian</Tr><Au>Hes.<Wk>fr.</Wk> E. Call. AR. Plu.</Au></aS1></RelW></NE>
ἄβαξ	<NE><HG><HL>ἄβαξ</HL><Infl>ακος</Infl><PS>m</PS><Ety>loanwd.</Ety></HG> <nS1><Tr>abacus, reckoning-board<Expl>w. holes in which jurors’ ballots were placed to be counted</Expl></Tr><Au>Arist.</Au></nS1></NE>
ἀβάπτιστος	<AE><HG><HL>ἀ<hyph/>βάπτιστος</HL><Infl>ον</Infl><PS>adj</PS><Ety>privatv.prfx.,<Ref>βαπτίζω</Ref></Ety></HG> <aS1><Indic>of a cork floating in the sea</Indic><Tr>not submerged</Tr><Au>Pi.</Au></aS1></AE>
ἀβαρής	<AE><HG><HL>ἀ<hyph/>βαρής</HL><Infl>ές</Infl><PS>adj</PS><Ety><Ref>βάρος</Ref></Ety></HG> <aS1><Def>without weight</Def><Tr>weightless</Tr><Au>Arist.</Au></aS1></AE>
Ἄβας	<NE><HG><HL>Ἄβας</HL><Infl>αντος</Infl><PS>m</PS></HG> <nS1><Tr>Abas<Expl>mythical king of Argos, grandson of Danaos</Expl></Tr><Au>Hes.<Wk>fr.</Wk> Pi. B. AR.</Au></nS1> <RelW><HG><HL>Ἀβαντιάδης</HL><Infl>ου<VInfl><Lbl>ep.</Lbl><FmInfl>ᾱο</FmInfl></VInfl></Infl><DL><Lbl>dial.</Lbl><FmHL>Ἀβαντιάδᾱς</FmHL><DInfl><FmInfl>ᾱ</FmInfl></DInfl></DL><PS>m</PS></HG> <nS1><Tr>son of Abas</Tr><Au>B. AR.</Au></nS1></RelW></NE>
ἀβασάνιστος	<AE><HG><HL>ἀ<hyph/>βασάνιστος</HL><Infl>ον</Infl><PS>adj</PS><Ety>privatv.prfx.,<Ref>βασανίζω</Ref></Ety></HG> <aS1><Indic>of a crime</Indic><Tr>uninvestigated</Tr><Au>Antipho</Au></aS1> <aS1><Indic>of a tactic</Indic><Tr>untried, unattempted</Tr><Au>Plb.</Au></aS1> <Adv><vHG><HL>ἀβασανίστως</HL><PS>adv</PS></vHG><advS1><Tr>uncritically, without challenge</Tr><ModVb>ref. to accepting traditional stories<Au>Th.</Au></ModVb></advS1> </Adv></AE>
ἀβασίλευτος	<AE><HG><HL>ἀ<hyph/>βασίλευτος</HL><Infl>ον</Infl><PS>adj</PS><Ety><Ref>βασιλευτός</Ref></Ety></HG> <aS1><Indic>of a people</Indic><Tr>not ruled by a king</Tr><Au>Th. X. Plu.</Au><aS2><Indic>of a kind of government</Indic><Au>Plu.</Au></aS2></aS1></AE>
ἀβάστακτος	<AE><HG><HL>ἀ<hyph/>βάστακτος</HL><Infl>ον</Infl><PS>adj</PS><Ety><Ref>βαστάζω</Ref></Ety></HG> <aS1><Indic>of a burden, ref. to a responsibility</Indic><Tr>unbearable</Tr><Au>Plu.</Au></aS1></AE>
ἁ̄βᾱτά̄ς	<XE><HG><HL>ἁ̄βᾱτά̄ς</HL><PS>dial.masc.adj</PS></HG> <XR>see<Ref>ἡβητής</Ref></XR> </XE>
ἄβατος	<AE><HG><HL>ἄ<hyph/>βατος</HL><Infl>ον<VInfl><Lbl>dial.</Lbl><FmInfl>ᾱ ον</FmInfl><Au>Pi.</Au></VInfl></Infl><PS>adj</PS><Ety><Ref>βατός</Ref></Ety></HG> <aS1><Indic>of mountains, terrain, rivers, or sim.</Indic><Def>affording no passage</Def><Tr>impassable</Tr><Au>Hdt. S. E. Pl. X.<NBPlus/></Au><aS2><Indic>fig., of an argument, envisaged as a river</Indic><Au>Pl.</Au></aS2><aS2><Indic>of thorns, fig.ref. to a man's stubble</Indic><Au>Ar.</Au></aS2></aS1> <aS1><Indic>of a region, sea, building</Indic><Def>affording no access</Def><Tr>inaccessible<Expl>sts. <GLbl>w.dat.</GLbl>to persons or activities</Expl></Tr><Au>Isoc. Pl. Plb. Plu.</Au><aS2><Indic>of the aither</Indic><Au>E.</Au></aS2></aS1> <aS1><Indic>fig., of an aspiration</Indic><Tr>unattainable<Expl><GLbl>w.dat.</GLbl>by wise men and fools alike</Expl></Tr><Au>Pi.</Au></aS1><aS1><Indic>of a sea</Indic><Tr>untravelled</Tr><Au>Pi.</Au></aS1><aS1><Indic>of sacred places or terrain</Indic><Def>not to be entered or trodden</Def><Tr>forbidden</Tr><Au>E. Ar. Pl. Plu.</Au><SGrm><GLbl>neut.sb.</GLbl><Def>sanctuary</Def><Au>Plb.</Au><S2><Indic>pl.</Indic><Def>forbidden ground</Def><Au>S.</Au></S2></SGrm></aS1> <aS1><Indic>of foliage, sacred to a god</Indic><Tr>inviolate</Tr><Au>S.</Au><aS2><Indic>fig., of a soul</Indic><Tr>undefiled</Tr><Au>Pl.</Au></aS2></aS1></AE>
αββα	<NE><HG><HL>αββα</HL><PS>indecl.m</PS><Ety>Semit.loanwd.</Ety></HG> <nS1><Tr>father<Expl>ref. to God</Expl></Tr><Au>NT.</Au></nS1></NE>
Ἄβδηρα	<NE><HG><HL>Ἄβδηρα</HL><Infl>ων</Infl><PS>n.pl</PS></HG> <nS1><Tr>Abdera<Expl>Greek city on the coast of Thrace</Expl></Tr><Au>Hdt. Th.</Au></nS1> <RelW><HG><HL>Ἀβδηρί̄της</HL><Infl>ου<VInfl><Lbl>Ion.</Lbl><FmInfl>εω</FmInfl></VInfl></Infl><PS>m</PS></HG> <nS1><Def>man from Abdera</Def><Tr>Abderite</Tr><Au>Hdt. Th. Pl. D. Plu.</Au></nS1></RelW> </NE>
ἀβέβαιος	<AE><HG><HL>ἀ-βέβαιος</HL><Infl>ον</Infl><PS>adj</PS><Ety>privatv.prfx.</Ety></HG> <aS1><Indic>of persons, their character</Indic><Tr>unpredictable, fickle</Tr><Au>D. Arist.<LblR>dub.</LblR> Plu.</Au><aS2><Indic>of things</Indic><Tr>unreliable</Tr><Au>Arist. Men. Plb. Plu.</Au></aS2> </aS1> <Adv><vHG><HL>ἀβεβαίως</HL><PS>adv</PS></vHG> <advS1><Tr>precariously, riskily</Tr><Au>Men.</Au></advS1> </Adv></AE>
ἀβεβαιότης	<NE><HG><HL>ἀβεβαιότης</HL><Infl>ητος</Infl><PS>f</PS></HG> <nS1><Tr>unreliability<Expl>of a person, fortune</Expl></Tr><Au>Plb.</Au></nS1></NE>
ἀβέβηλος	<AE><HG><HL>ἀ-βέβηλος</HL><Infl>ον</Infl><PS>adj</PS></HG><aS1><Indic>of places</Indic><Def>not to be trodden</Def><Tr>sacrosanct</Tr><Au>Plu.</Au><SGrm><GLbl>neut.pl.sb.</GLbl><Def>sacred objects</Def><Au>Plu.</Au></SGrm></aS1></AE>
ἀβελτερίᾱ	<NE><HG><HL>ἀβελτερίᾱ</HL><Infl>ᾱς</Infl><PS>f</PS><Ety><Ref>ἀβέλτερος</Ref></Ety></HG> <nS1><Tr>stupidity, folly</Tr><Au>Pl. Aeschin. D.<NBPlus/></Au></nS1></NE>
ἀβέλτερος	<AE><HG><HL>ἀ<hyph/>βέλτερος</HL><Infl>ᾱ ον</Infl><PS>adj</PS><FG><Deg><Lbl>superl.</Lbl><Form>ἀβελτερώτατος</Form><Au>Ar.</Au></Deg></FG></HG> <aS1><Indic>of persons</Indic><Tr>stupid, foolish</Tr><Au>Ar. Pl. D. Men. Plu.</Au><aS2><Indic>of a disposition, action, desire</Indic><Au>D. Plu.</Au></aS2></aS1></AE>
ἀβίαστος	<AE><HG><HL>ἀ-βίαστος</HL><Infl>ον</Infl><PS>adj</PS><Ety><Ref>βιάζομαι</Ref></Ety></HG> <aS1><Indic>of air</Indic><Tr>not under pressure</Tr><Au>Pl.</Au></aS1></AE>
ἄβιος	<AE><HG><HL>ἄ-βιος</HL><Infl>ον</Infl><PS>adj</PS><Ety><Ref>βίος</Ref></Ety></HG> <aS1><Indic>of shame</Indic><Tr>impossible to live with</Tr><Au>Pl.</Au></aS1></AE>
ἀβίοτος	<AE><HG><HL>ἀ-βίοτος</HL><Infl>ον</Infl><PS>adj</PS></HG> <aS1><Def>such that there is no life</Def><aS2><Indic>of the destruction of a person's life</Indic><Tr>fatal</Tr><Au>E.</Au></aS2></aS1> <aS1><Indic>of grief</Indic><Tr>that makes life unliveable</Tr><Au>E.</Au></aS1></AE>
ἀβίωτος	<AE><HG><HL>ἀ-βίωτος</HL><Infl>ον</Infl><PS>adj</PS><Ety><Ref>βιωτός</Ref></Ety></HG> <aS1><Indic>of life or continued existence</Indic><Tr>unliveable, intolerable<Expl>sts. <GLbl>w.dat.</GLbl>for a person</Expl></Tr><Au>E. Ar. Att.orats. Pl. X.</Au><SGrm><GLbl>neut.impers.<Expl>w. <Ref>ἐστί</Ref>, sts.understd.</Expl></GLbl><Def>it is impossible to go on living</Def><Au>E. Pl. X.</Au></SGrm></aS1> <Adv><vHG><HL>ἀβιώτως</HL><PS>adv</PS></vHG> <advS1><Phr><Indic>w. <Ref>ἔχειν</Ref> or <Ref>διατίθεσθαι</Ref></Indic><TrPhr>have no wish to live</TrPhr><Au>Plu.</Au><TrPhr2>have no hope of survival</TrPhr2><Au>Plu.</Au></Phr></advS1> </Adv></AE>
ἀβλάβεια	<NE><HG><HL>ἀβλάβεια</HL><Infl>ᾱς</Infl><DL><Lbl>Ion.</Lbl><FmHL>ἀβλαβίη</FmHL><DInfl><FmInfl>ης</FmInfl></DInfl></DL><PS>f</PS><Ety><Ref>ἀβλαβής</Ref></Ety></HG> <nS1><Tr>harmlessness</Tr><Au>hHom. A.</Au></nS1></NE>
ἀβλαβής	<AE><HG><HL>ἀ-βλαβής</HL><Infl>ές</Infl><PS>adj</PS><Ety><Ref>βλάβος</Ref></Ety></HG> <FG><Case><Lbl>Aeol.acc.sg.</Lbl><Form>ἀβλάβην</Form></Case></FG> <aS1><Indic>of persons</Indic><Def>not causing harm</Def><Tr>harmless<Expl>sts. <GLbl>w.dat.</GLbl>to others</Expl></Tr><Au>A. Pl. X.<NBPlus/></Au><aS2><Indic>of situations, states of mind, activities</Indic><Tr>safe</Tr><Au>A. Pl. X.<NBPlus/></Au></aS2><aS2><Indic>of pleasures</Indic><Tr>innocent</Tr><Au>Pl. Arist. Plu.</Au></aS2></aS1> <aS1><Indic>of projectiles, a blow</Indic><Tr>ineffective</Tr><Au>Plb. Plu.</Au></aS1><aS1><Indic>of persons</Indic><Def>not suffering harm</Def><Tr>unharmed, safe</Tr><Au>Sapph. A. Pi. S. Pl.<NBPlus/></Au><aS2><Indic>of a life, a journey</Indic><Tr>free from harm</Tr><Au>S. Plb.</Au></aS2></aS1> <aS1><Indic>of a land, a city</Indic><Tr>undamaged</Tr><Au>Plb.</Au><aS2><Indic>of limbs</Indic><Tr>healthy</Tr><Au>Plb.</Au></aS2><aS2><Indic>of a wound</Indic><Tr>healed</Tr><Au>Theoc.</Au></aS2></aS1> <aS1><Indic>of the master of a murdered slave</Indic><Tr>without loss<Expl>as a result of compensation</Expl></Tr><Au>Pl.</Au></aS1> <aS1><Indic>of a treaty</Indic><Tr>not violated</Tr><Au>Th.<LblR>treaty</LblR></Au></aS1> <aS1><Indic>of water</Indic><Def>unadulterated</Def><Tr>pure<Expl>w.connot. of holiness</Expl></Tr><Au>Theoc.</Au></aS1> <Adv><vHG><HL>ἀβλαβῶς</HL><VL><Lbl>Ion.</Lbl><FmHL>ἀβλαβέως</FmHL></VL><PS>adv</PS></vHG> <advS1><Def>without causing harm</Def><Tr>harmlessly</Tr><Au>Plu.</Au></advS1> <advS1><Tr>safely, securely</Tr><Au>hHom.<LblR>dub.</LblR> Thgn. Plb.</Au><advS2><Tr>without injury<Expl><GLbl>w.dat.</GLbl> to oneself</Expl></Tr><ModVb>ref. to grooming or approaching a horse<Au>X.</Au></ModVb></advS2><advS2><Tr>without suffering</Tr><Au>Plb.</Au></advS2></advS1><advS1><Tr>without any violation</Tr><ModVb>ref. to honouring a treaty<Au>Th.<LblR>oath</LblR></Au></ModVb></advS1> </Adv> </AE>
ἀβλαβίη	<XE><HG><HL>ἀβλαβίη</HL><PS>Ion.f</PS></HG><XR>see<Ref>ἀβλάβεια</Ref></XR> </XE>
ἀβλεπτέω	<VE><vHG><HL>ἀβλεπτέω</HL><PS>contr.vb</PS><Ety><Ref>βλεπτός</Ref></Ety></vHG> <vS1><Def> have no concern for</Def><Tr>disregard</Tr><Cmpl>an appropriate course of action<Au>Plb.</Au> </Cmpl> </vS1> </VE>
ἀβλής	<AE><HG><HL>ἀ<hyph/>βλής</HL><Infl>ῆτος</Infl><PS>masc.fem.adj</PS><Ety><Ref>βάλλω</Ref></Ety></HG> <aS1><Indic>of an arrow</Indic><Tr>not shot</Tr><Au>Il. AR.</Au></aS1></AE>
ἄβλητος	<AE><HG><HL>ἄ<hyph/>βλητος</HL><Infl>ον</Infl><PS>adj</PS><Ety><Ref>βλητός</Ref></Ety></HG> <aS1><Indic>of a warrior</Indic><Tr>not struck<Expl><GLbl>w.dat.</GLbl>by a spear</Expl></Tr><Au>Il.</Au></aS1></AE>
ἀβληχρός	<AE><HG><HL>ἀ-βληχρός</HL><Infl>ή όν</Infl><PS>Ion.adj</PS><Ety>copul.prfx.</Ety></HG><aS1><Indic>of death in old age</Indic><Tr>gentle</Tr><Au>Od.</Au></aS1><aS1><Indic>of a goddess's wounded hand, the torpor of a starved person</Indic><Tr>helpless</Tr><Au>Il. AR.</Au><aS2><Indic>derog., of defensive walls</Indic><Tr>useless</Tr><Au>Il.</Au></aS2></aS1> </AE>
ἀβοᾱτί	<AdvE><vHG><HL>ἀ-βοᾱτί</HL><PS>dial.adv</PS><Ety>privatv.prfx.,<Ref>βοάω</Ref></Ety></vHG> <advS1><Def>without a call or summons</Def><Tr>willingly</Tr><Au>Pi.</Au></advS1></AdvE>
ἀβοήθητος	<AE><HG><HL>ἀ-βοήθητος</HL><Infl>ον</Infl><PS>adj</PS><Ety><Ref>βοηθέω</Ref></Ety></HG> <aS1><Indic>of a lost boy</Indic><Tr>helpless</Tr><Au>Plu.</Au></aS1> <aS1><Indic>of ulcers and tumours</Indic><Tr>incurable</Tr><Au>Plb.</Au><aS2><Indic>of damage to a ship, the effects of a fire</Indic><Tr>irreparable</Tr><Au>Plb.</Au></aS2></aS1></AE>
ἀβολέω	<VE><vHG><HL>ἀβολέω</HL><PS>contr.vb</PS><FG><Tns><Lbl>ep.3pl.aor.</Lbl><Form>ἀβόλησαν</Form></Tns></FG></vHG> <vS1><Tr>meet<Expl>sts. <GLbl>w.dat.</GLbl>w. someone</Expl></Tr><Au>Call. AR.</Au> </vS1> </VE>
ἄβολος	<AE><HG><HL>ἄ<hyph/>βολος</HL><Infl>ον</Infl><PS>adj</PS><Ety>privatv.prfx.,<Ref>βάλλω</Ref></Ety></HG> <aS1><Def>not having shed<Expl>one's first teeth</Expl></Def><aS2><Indic>of a colt</Indic><Tr>young</Tr><Au>Pl.</Au></aS2></aS1></AE>
ἀβουκόλητος	<AE><HG><HL>ἀ<hyph/>βουκόλητος</HL><Infl>ον</Infl><PS>adj</PS><Ety><Ref>βουκολέω</Ref></Ety></HG> <aS1><Def>not grazed upon</Def><aS2><Indic>fig., of a matter</Indic><Tr>not considered<Expl><GLbl>w.dat.</GLbl>by a person's mind</Expl></Tr><Au>A.</Au></aS2></aS1></AE>
ἀβουλέω	<VE><vHG><HL>ἀβουλέω</HL><PS>contr.vb</PS><Ety><Ref>ἄβουλος</Ref></Ety></vHG> <vS1><Tr>have no intention</Tr> <Cmpl><GLbl>w.inf.</GLbl>of doing sthg.<Au>Pl.</Au></Cmpl> </vS1> </VE>
ἀβούλητος	<AE><HG><HL>ἀ-βούλητος</HL><Infl>ον</Infl><PS>adj</PS><Ety><Ref>βουλητός</Ref></Ety></HG> <aS1><Indic>of circumstances or events</Indic><Tr>unwanted</Tr><Au>Plu.</Au></aS1> <aS1><Ety>app.reltd.<Ref>ἄβουλος</Ref></Ety><Indic>of behaviour</Indic><Tr>rash, reckless</Tr><Au>Plu.</Au></aS1></AE>
ἀβουλίᾱ	<NE><HG><HL>ἀβουλίᾱ</HL><Infl>ᾱς</Infl><DL><Lbl>Ion.</Lbl><FmHL>ἀβουλίη</FmHL><DInfl><FmInfl>ης</FmInfl></DInfl></DL><PS>f</PS><Ety><Ref>ἄβουλος</Ref></Ety><FG><Case><Lbl>dial.gen.pl.</Lbl><Form>ἀβουλιᾶν</Form></Case></FG></HG> <nS1><Def>lack of forethought or consideration</Def><Tr>folly, thoughtlessness, recklessness</Tr><Au>Pi. Hdt. Trag. Th. Att.orats.<NBPlus/></Au></nS1><nS1><Tr>indecisiveness, irresolution</Tr><Au>Th.</Au><nS2><Tr>aimlessness</Tr><Au>Plb.</Au></nS2></nS1></NE>
ἄβουλος	<AE><HG><HL>ἄ<hyph/>βουλος</HL><Infl>ον</Infl><PS>adj</PS><Ety><Ref>βουλή</Ref></Ety></HG> <aS1><Def>without forethought or consideration</Def><Tr>reckless, careless</Tr><Au>S. Th. Men. Plu.</Au><aS2><Indic>of a city or land</Indic><Au>S. E.</Au></aS2><aS2><Indic>of a quarrel</Indic><Au>S.</Au></aS2><aS2><Indic>of the haste of anger</Indic><Au>Plu.</Au></aS2></aS1> <aS1><Indic>of Zeus</Indic><Tr>thoughtless<Expl><GLbl>w.dat.</GLbl>towards his offspring</Expl></Tr><Au>S.</Au></aS1> <Adv><vHG><HL>ἀβούλως</HL><PS>adv</PS></vHG> <advS1><Tr>recklessly, heedlessly</Tr><Au>Hdt. E. Antipho Plb.</Au><advS2><Tr>through one's foolishness</Tr><ModVb>ref. to dying<Au>E.</Au></ModVb></advS2></advS1> </Adv> </AE>
ἀβούτης	<NE><HG><HL>ἀ-βούτης</HL><Infl>εω</Infl><PS>Ion.m</PS></HG><nS1><Tr>one who does not have an ox<Expl>appos.w. <Ref>ἀνήρ</Ref></Expl></Tr><Au>Hes.</Au></nS1></NE>
ἅβρᾱ	<NE><HG><HL>ἅβρᾱ</HL><Infl>ᾱς</Infl><PS>f</PS><Ety>perh.<Ref>ἁβρός</Ref></Ety></HG> <nS1><Tr>favourite female slave<Expl>of the mistress of the house</Expl></Tr><Au>Men.</Au></nS1></NE>
